Reporter Identifier	Reporter Name
AM10609	GB18036-RA [PREDICTED: Apis mellifera similar to CG6525-PA (LOC724402), mRNA]
AM12206	GB19657-RA [Apis mellifera long-wavelength rhodopsin (LW Rh), mRNA]
AM12206	GB19657-RA [Apis mellifera long-wavelength rhodopsin (LW Rh), mRNA]
AM06810	GB14211-RA [PREDICTED: Apis mellifera similar to membrin (LOC412913), mRNA]
AM06810	GB14211-RA [PREDICTED: Apis mellifera similar to membrin (LOC412913), mRNA]
AM04258	GB11638-RA [PREDICTED: Apis mellifera similar to Protein anon-35F/36A (LOC551415), mRNA]
AM04258	GB11638-RA [PREDICTED: Apis mellifera similar to Protein anon-35F/36A (LOC551415), mRNA]
AM04057	GB11436-RA
AM04057	GB11436-RA
AM01459	BB170021A20C11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170021A20C11 5', mRNA sequence
AM01459	BB170021A20C11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170021A20C11 5', mRNA sequence
AM03273	GB10647-RA [PREDICTED: Apis mellifera similar to pavarotti CG1258-PA (LOC724731), mRNA]
AM03273	GB10647-RA [PREDICTED: Apis mellifera similar to pavarotti CG1258-PA (LOC724731), mRNA]
AM06132	GB13531-RA
AM06132	GB13531-RA
AM05861	GB30124-RA [PREDICTED: Apis mellifera similar to autophagy-related 10-like (LOC726781), mRNA]
AM05861	GB30124-RA [PREDICTED: Apis mellifera similar to autophagy-related 10-like (LOC726781), mRNA]
AM02411	BB160019B10C11.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160019B10C11 5', mRNA sequence
AM02411	BB160019B10C11.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160019B10C11 5', mRNA sequence
AM10173	GB17602-RA [PREDICTED: Apis mellifera similar to arginyl-tRNA synthetase (LOC550903), mRNA]
AM10173	GB17602-RA [PREDICTED: Apis mellifera similar to arginyl-tRNA synthetase (LOC550903), mRNA]
AM12706R	AM12706R Unknown [Pathogen set, ImmInhib1434920-BPLBP1D15921A.scf]
AM12706R	AM12706R Unknown [Pathogen set, ImmInhib1434920-BPLBP1D15921A.scf]
AM06211	GB13611-RA
AM06211	GB13611-RA
AM06050	GB13446-RA [PREDICTED: Apis mellifera similar to CG6600-PA (LOC727211), mRNA]
AM06050	GB13446-RA [PREDICTED: Apis mellifera similar to CG6600-PA (LOC727211), mRNA]
AM02157	AM02157 Unknown [Arrayset: UI_EST BI513533, BI513533 Group15.28_105196_105260]
AM02157	AM02157 Unknown [Arrayset: UI_EST BI513533, BI513533 Group15.28_105196_105260]
AM00710	XM_001120182.1 [PREDICTED: Apis mellifera similar to GPI deacylase (LOC724361), mRNA]
AM00710	XM_001120182.1 [PREDICTED: Apis mellifera similar to GPI deacylase (LOC724361), mRNA]
AM04017	GB11395-RA
AM04017	GB11395-RA
AM07246	GB14649-RA [PREDICTED: Apis mellifera similar to CG3726-PA (LOC551432), mRNA]
AM07246	GB14649-RA [PREDICTED: Apis mellifera similar to CG3726-PA (LOC551432), mRNA]
AM11877	GB19324-RA
AM11877	GB19324-RA
AM08144	GB15559-RA [PREDICTED: Apis mellifera similar to CG7890-PA (LOC413133), mRNA]
AM08144	GB15559-RA [PREDICTED: Apis mellifera similar to CG7890-PA (LOC413133), mRNA]
AM11502	GB18946-RA [PREDICTED: Apis mellifera hypothetical LOC551416 (LOC551416), partial mRNA]
AM11502	GB18946-RA [PREDICTED: Apis mellifera hypothetical LOC551416 (LOC551416), partial mRNA]
AM02349	BB160017A20B10.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160017A20B10 5', mRNA sequence
AM02349	BB160017A20B10.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160017A20B10 5', mRNA sequence
AM07429	GB14834-RA [PREDICTED: Apis mellifera similar to F21D5.5 (LOC552254), mRNA]
AM07429	GB14834-RA [PREDICTED: Apis mellifera similar to F21D5.5 (LOC552254), mRNA]
AM04301	GB11681-RA [PREDICTED: Apis mellifera hypothetical protein LOC725305 (LOC725305), mRNA]
AM04301	GB11681-RA [PREDICTED: Apis mellifera hypothetical protein LOC725305 (LOC725305), mRNA]
AM03814	GB11191-RA [PREDICTED: Apis mellifera similar to CG10672-PA (LOC412304), mRNA]
AM03814	GB11191-RA [PREDICTED: Apis mellifera similar to CG10672-PA (LOC412304), mRNA]
AM06509	GB30309-RA [PREDICTED: Apis mellifera similar to zinc finger protein 658 (LOC726368), mRNA]
AM06509	GB30309-RA [PREDICTED: Apis mellifera similar to zinc finger protein 658 (LOC726368), mRNA]
AM05110	GB12493-RA [PREDICTED: Apis mellifera similar to SLY-1 homologous CG3539-PC, isoform C (LOC410849), mRNA]
AM05110	GB12493-RA [PREDICTED: Apis mellifera similar to SLY-1 homologous CG3539-PC, isoform C (LOC410849), mRNA]
AM02256	BB160015A10A08.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160015A10A08 5', mRNA sequence
AM02256	BB160015A10A08.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160015A10A08 5', mRNA sequence
AM01245	BB170010B10G03.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170010B10G03 5', mRNA sequence
AM01245	BB170010B10G03.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170010B10G03 5', mRNA sequence
AM09255	GB16676-RA [PREDICTED: Apis mellifera similar to Diacyl glycerol kinase CG8657-PA (LOC551722), partial mRNA]
AM09255	GB16676-RA [PREDICTED: Apis mellifera similar to Diacyl glycerol kinase CG8657-PA (LOC551722), partial mRNA]
AM03519	GB10894-RA
AM03519	GB10894-RA
AM03206	GB10579-RA [PREDICTED: Apis mellifera similar to ruby CG11427-PA, transcript variant 2 (LOC552064), mRNA]
AM03206	GB10579-RA [PREDICTED: Apis mellifera similar to ruby CG11427-PA, transcript variant 2 (LOC552064), mRNA]
AM03429	GB10804-RA
AM03429	GB10804-RA
NaPi	Buffer
NaPi	Buffer
AM12841	DB779807 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10088P16 3', mRNA sequence
AM12841	DB779807 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10088P16 3', mRNA sequence
AM04041	GB11420-RA
AM04041	GB11420-RA
AM10878	GB18313-RA [Apis mellifera prophenoloxidase (LOC406155), mRNA]
AM10878	GB18313-RA [Apis mellifera prophenoloxidase (LOC406155), mRNA]
AM09616	GB17039-RA [PREDICTED: Apis mellifera similar to PRP4 pre-mRNA processing factor 4 homolog B (LOC725406), mRNA]
AM09616	GB17039-RA [PREDICTED: Apis mellifera similar to PRP4 pre-mRNA processing factor 4 homolog B (LOC725406), mRNA]
AM04455	GB11836-RA [PREDICTED: Apis mellifera similar to ectodermal CG6611-PA, isoform A (LOC726951), partial mRNA]
AM04455	GB11836-RA [PREDICTED: Apis mellifera similar to ectodermal CG6611-PA, isoform A (LOC726951), partial mRNA]
AM08482	GB15901-RA [PREDICTED: Apis mellifera similar to TBP-associated factor 5 CG7704-PA (LOC724502), mRNA]
AM08482	GB15901-RA [PREDICTED: Apis mellifera similar to TBP-associated factor 5 CG7704-PA (LOC724502), mRNA]
AM06134	GB13533-RA [PREDICTED: Apis mellifera similar to lethal (2) 05510 CG13432-PA (LOC727081), mRNA]
AM06134	GB13533-RA [PREDICTED: Apis mellifera similar to lethal (2) 05510 CG13432-PA (LOC727081), mRNA]
AM00212	GB16846-RA
AM00212	GB16846-RA
AM00014	GB30209-RA Dscam exon 24 [Apis mellifera Down syndrome cell adhesion molecule (Dscam), mRNA]
AM00014	GB30209-RA Dscam exon 24 [Apis mellifera Down syndrome cell adhesion molecule (Dscam), mRNA]
AM11118	GB18558-RA [PREDICTED: Apis mellifera similar to SEC13-like 1 isoform b (LOC410030), mRNA]
AM11118	GB18558-RA [PREDICTED: Apis mellifera similar to SEC13-like 1 isoform b (LOC410030), mRNA]
AM01841	BB160003A20C11.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160003A20C11 5', mRNA sequence
AM01841	BB160003A20C11.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160003A20C11 5', mRNA sequence
AM00231	GB30347-RA
AM00231	GB30347-RA
AM10516	GB17943-RA [PREDICTED: Apis mellifera similar to Eukaryotic translation initiation factor 2 subunit alpha (eIF-2-alpha) (LOC726500), mRNA]
AM10516	GB17943-RA [PREDICTED: Apis mellifera similar to Eukaryotic translation initiation factor 2 subunit alpha (eIF-2-alpha) (LOC726500), mRNA]
AM09840	GB30354-RA [PREDICTED: Apis mellifera similar to Cbl CG7037-PB, isoform B (LOC411982), mRNA]
AM09840	GB30354-RA [PREDICTED: Apis mellifera similar to Cbl CG7037-PB, isoform B (LOC411982), mRNA]
AM04499	GB11881-RA [PREDICTED: Apis mellifera similar to T28D6.7 (LOC412361), partial mRNA]
AM04499	GB11881-RA [PREDICTED: Apis mellifera similar to T28D6.7 (LOC412361), partial mRNA]
AM06653	GB14054-RA [Apis mellifera Rh-like protein (LOC551604), mRNA]
AM06653	GB14054-RA [Apis mellifera Rh-like protein (LOC551604), mRNA]
AM07046	GB14448-RA [PREDICTED: Apis mellifera similar to nab CG33545-PA (LOC724902), mRNA]
AM07046	GB14448-RA [PREDICTED: Apis mellifera similar to nab CG33545-PA (LOC724902), mRNA]
AM11390	GB18832-RA [PREDICTED: Apis mellifera similar to ribonuclease P 21kDa subunit (LOC724659), mRNA]
AM11390	GB18832-RA [PREDICTED: Apis mellifera similar to ribonuclease P 21kDa subunit (LOC724659), mRNA]
AM04574	GB11956-RA [PREDICTED: Apis mellifera similar to tafazzin CG8766-PA, isoform A (LOC550948), mRNA]
AM04574	GB11956-RA [PREDICTED: Apis mellifera similar to tafazzin CG8766-PA, isoform A (LOC550948), mRNA]
AM11951	GB19398-RA [PREDICTED: Apis mellifera similar to poly (ADP-ribose) polymerase family, member 16 (LOC551860), mRNA]
AM11951	GB19398-RA [PREDICTED: Apis mellifera similar to poly (ADP-ribose) polymerase family, member 16 (LOC551860), mRNA]
AM05564	GB12951-RA [PREDICTED: Apis mellifera similar to 14-3-3 CG17870-PC, isoform C, transcript variant 1 (LOC408289), mRNA]
AM05564	GB12951-RA [PREDICTED: Apis mellifera similar to 14-3-3 CG17870-PC, isoform C, transcript variant 1 (LOC408289), mRNA]
AM06097	GB13495-RA [PREDICTED: Apis mellifera similar to transcription factor Dp-2 (E2F dimerization partner 2) (LOC409887), mRNA]
AM06097	GB13495-RA [PREDICTED: Apis mellifera similar to transcription factor Dp-2 (E2F dimerization partner 2) (LOC409887), mRNA]
AM10597	GB18024-RA [PREDICTED: Apis mellifera hypothetical protein LOC726793 (LOC726793), mRNA]
AM10597	GB18024-RA [PREDICTED: Apis mellifera hypothetical protein LOC726793 (LOC726793), mRNA]
AM11834	GB19280-RA [PREDICTED: Apis mellifera similar to CG13139-PA, transcript variant 2 (LOC551265), mRNA]
AM11834	GB19280-RA [PREDICTED: Apis mellifera similar to CG13139-PA, transcript variant 2 (LOC551265), mRNA]
AM05508	GB12895-RA [PREDICTED: Apis mellifera similar to spermidine synthase (LOC725099), mRNA]
AM05508	GB12895-RA [PREDICTED: Apis mellifera similar to spermidine synthase (LOC725099), mRNA]
AM05007	GB12389-RA [PREDICTED: Apis mellifera similar to actin-related protein 10 homolog (LOC413144), mRNA]
AM05007	GB12389-RA [PREDICTED: Apis mellifera similar to actin-related protein 10 homolog (LOC413144), mRNA]
AM10393	GB17822-RA [PREDICTED: Apis mellifera similar to Centromeric protein E (CENP-E protein) (LOC725469), mRNA]
AM10393	GB17822-RA [PREDICTED: Apis mellifera similar to Centromeric protein E (CENP-E protein) (LOC725469), mRNA]
AM04901	GB12282-RA
AM04901	GB12282-RA
AM00827	DB773755 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10067G04 3', mRNA sequence
AM00827	DB773755 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10067G04 3', mRNA sequence
AM02063	BB160007B10E08.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160007B10E08 5', mRNA sequence
AM02063	BB160007B10E08.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160007B10E08 5', mRNA sequence
AM03649	GB11025-RA [PREDICTED: Apis mellifera similar to Mediator complex subunit 4 CG8609-PA (LOC413520), mRNA]
AM03649	GB11025-RA [PREDICTED: Apis mellifera similar to Mediator complex subunit 4 CG8609-PA (LOC413520), mRNA]
AM02363	BB160017B10B03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160017B10B03 5', mRNA sequence
AM02363	BB160017B10B03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160017B10B03 5', mRNA sequence
AM02578	BB160023B20D04.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160023B20D04 5', mRNA sequence
AM02578	BB160023B20D04.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160023B20D04 5', mRNA sequence
AM06610	GB30138-RA [PREDICTED: Apis mellifera similar to discs large 1 CG1725-PH, isoform H (LOC724292), mRNA]
AM06610	GB30138-RA [PREDICTED: Apis mellifera similar to discs large 1 CG1725-PH, isoform H (LOC724292), mRNA]
AM11775	GB19221-RA [PREDICTED: Apis mellifera similar to CG10600-PA (LOC552129), partial mRNA]
AM11775	GB19221-RA [PREDICTED: Apis mellifera similar to CG10600-PA (LOC552129), partial mRNA]
AM10965	GB18402-RA [PREDICTED: Apis mellifera similar to Aly CG1101-PA (LOC725396), mRNA]
AM10965	GB18402-RA [PREDICTED: Apis mellifera similar to Aly CG1101-PA (LOC725396), mRNA]
AM03063	GB10435-RA [PREDICTED: Apis mellifera similar to lethal (2) 35Bg CG4180-PA (LOC552386), mRNA]
AM03063	GB10435-RA [PREDICTED: Apis mellifera similar to lethal (2) 35Bg CG4180-PA (LOC552386), mRNA]
AM10709	GB18141-RA
AM10709	GB18141-RA
AM02646	GB10017-RA [PREDICTED: Apis mellifera similar to Guanine nucleotide-binding protein gamma-e subunit precursor (Ggamma(e)) (LOC725453), mRNA]
AM02646	GB10017-RA [PREDICTED: Apis mellifera similar to Guanine nucleotide-binding protein gamma-e subunit precursor (Ggamma(e)) (LOC725453), mRNA]
AM00224	GB30408-RA
AM00224	GB30408-RA
AM10530	GB17957-RA [PREDICTED: Apis mellifera similar to Ras-like protein 2 (LOC409529), mRNA]
AM10530	GB17957-RA [PREDICTED: Apis mellifera similar to Ras-like protein 2 (LOC409529), mRNA]
AM05100	GB12483-RA [PREDICTED: Apis mellifera similar to CG7942-PA, isoform A (LOC551497), mRNA]
AM05100	GB12483-RA [PREDICTED: Apis mellifera similar to CG7942-PA, isoform A (LOC551497), mRNA]
AM02057	BB160010A10C09.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160010A10C09 5', mRNA sequence
AM02057	BB160010A10C09.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160010A10C09 5', mRNA sequence
AM09971	GB17398-RA [PREDICTED: Apis mellifera similar to LIM domain only 4 (LOC413125), partial mRNA]
AM09971	GB17398-RA [PREDICTED: Apis mellifera similar to LIM domain only 4 (LOC413125), partial mRNA]
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
pos1	GB12747-RA [PREDICTED: Apis mellifera similar to eIF3-S8 CG4954-PA (LOC551184), mRNA]
pos1	GB12747-RA [PREDICTED: Apis mellifera similar to eIF3-S8 CG4954-PA (LOC551184), mRNA]
1-Q9LU32_IVT_1	Arabidopsis thaliana unknown protein (AT5G41490)
1-Q9LU32_IVT_1	Arabidopsis thaliana unknown protein (AT5G41490)
pos2	GB17681 [PREDICTED: Apis mellifera actin, transcript variant 2 (LOC406122), mRNA]
pos2	GB17681 [PREDICTED: Apis mellifera actin, transcript variant 2 (LOC406122), mRNA]
1-L22585_IVT_6	"Arabidopsis thaliana ASB1 (ANTHRANILATE SYNTHASE BETA SUBUNIT 1); anthranilate synthase (ASB1) mRNA"
1-L22585_IVT_6	"Arabidopsis thaliana ASB1 (ANTHRANILATE SYNTHASE BETA SUBUNIT 1); anthranilate synthase (ASB1) mRNA"
pos3	GB11132 [PREDICTED: Apis mellifera similar to ribosomal protein S5, transcript variant 1 (LOC409728), mRNA]
pos3	GB11132 [PREDICTED: Apis mellifera similar to ribosomal protein S5, transcript variant 1 (LOC409728), mRNA]
1-modified_GFP_39	pCXGFP-1
1-modified_GFP_39	pCXGFP-1
pos4	GB10560 [Apis mellifera translation elongation factor eEF-1 alpha chain (LOC408385), mRNA]
pos4	GB10560 [Apis mellifera translation elongation factor eEF-1 alpha chain (LOC408385), mRNA]
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
AM10550	GB17977-RA [PREDICTED: Apis mellifera similar to CG11858-PA (LOC724669), partial mRNA]
AM10550	GB17977-RA [PREDICTED: Apis mellifera similar to CG11858-PA (LOC724669), partial mRNA]
AM03333	GB10708-RA [PREDICTED: Apis mellifera hypothetical LOC408807 (LOC408807), mRNA]
AM03333	GB10708-RA [PREDICTED: Apis mellifera hypothetical LOC408807 (LOC408807), mRNA]
AM01238	BB170020B20F11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170020B20F11 5', mRNA sequence
AM01238	BB170020B20F11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170020B20F11 5', mRNA sequence
AM12320	GB19773-RA
AM12320	GB19773-RA
AM10959	GB18396-RA [PREDICTED: Apis mellifera similar to CG3078-PA (LOC411675), mRNA]
AM10959	GB18396-RA [PREDICTED: Apis mellifera similar to CG3078-PA (LOC411675), mRNA]
AM04483	GB11864-RA [PREDICTED: Apis mellifera similar to Chromobox protein homolog 1 (Heterochromatin protein 1 homolog beta) (HP1 beta) (Modifier 1 protein) (M31) (Heterochromatin protein p25) (LOC410395), mRNA]
AM04483	GB11864-RA [PREDICTED: Apis mellifera similar to Chromobox protein homolog 1 (Heterochromatin protein 1 homolog beta) (HP1 beta) (Modifier 1 protein) (M31) (Heterochromatin protein p25) (LOC410395), mRNA]
AM08780	GB16203-RA [PREDICTED: Apis mellifera similar to Sorting nexin-22 (LOC724716), mRNA]
AM08780	GB16203-RA [PREDICTED: Apis mellifera similar to Sorting nexin-22 (LOC724716), mRNA]
AM02424	BB160019B20A03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160019B20A03 5', mRNA sequence
AM02424	BB160019B20A03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160019B20A03 5', mRNA sequence
AM12395	GB30199-RA [PREDICTED: Apis mellifera similar to dachsous CG17941-PA (LOC408767), mRNA]
AM12395	GB30199-RA [PREDICTED: Apis mellifera similar to dachsous CG17941-PA (LOC408767), mRNA]
AM11964	GB19412-RA [PREDICTED: Apis mellifera similar to glaikit CG8825-PA (LOC408668), mRNA]
AM11964	GB19412-RA [PREDICTED: Apis mellifera similar to glaikit CG8825-PA (LOC408668), mRNA]
AM00505	DB734477 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10022P22 5', mRNA sequence
AM00505	DB734477 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10022P22 5', mRNA sequence
AM00671	DB749195 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10075C12 5', mRNA sequence
AM00671	DB749195 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10075C12 5', mRNA sequence
AM06727	GB14127-RA
AM06727	GB14127-RA
AM05906	GB13299-RA [Apis mellifera odorant binding protein 12 (Obp12), mRNA]
AM05906	GB13299-RA [Apis mellifera odorant binding protein 12 (Obp12), mRNA]
AM09731	GB17156-RA [PREDICTED: Apis mellifera similar to CG17397-PA (LOC412578), mRNA]
AM09731	GB17156-RA [PREDICTED: Apis mellifera similar to CG17397-PA (LOC412578), mRNA]
AM11714	GB19160-RA [PREDICTED: Apis mellifera similar to Mediator complex subunit 25 CG12254-PA (LOC411545), mRNA]
AM11714	GB19160-RA [PREDICTED: Apis mellifera similar to Mediator complex subunit 25 CG12254-PA (LOC411545), mRNA]
AM10178	GB17607-RA
AM10178	GB17607-RA
AM01731	BB170026B20C04.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170026B20C04 5', mRNA sequence
AM01731	BB170026B20C04.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170026B20C04 5', mRNA sequence
AM08225	GB15641-RA [PREDICTED: Apis mellifera similar to CG14661-PA (LOC727010), mRNA]
AM08225	GB15641-RA [PREDICTED: Apis mellifera similar to CG14661-PA (LOC727010), mRNA]
AM00952	DB779272 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10087A16 3', mRNA sequence
